Line;Station;longitude;latitude;gravity_mgal;LAT_RAD;height_sea_level_m;;GTEO;CAR;AR_LIVRE;CB;BG;LAT_SIRGAS;FID;INSTITUICAO;LONG_SIRGAS
6109;na;-40.4799;-20.5538;978649.2800;-0.3587;22.70;;9.7867;-0.000070;-12.334548;0.000025;-14.87;-20.5538;66697;IAG-USP;-40.4799
6109;na;-40.4782;-20.5231;978646.3300;-0.3582;24.43;;9.7867;-0.000075;-12.930890;0.000027;-15.66;-20.5231;66698;IAG-USP;-40.4782
6109;na;-40.4752;-20.4968;978641.4100;-0.3577;37.35;;9.7867;-0.000115;-12.306597;0.000042;-16.49;-20.4968;66699;IAG-USP;-40.4752
6109;na;-40.4676;-20.4698;978638.1700;-0.3573;43.96;;9.7866;-0.000136;-11.909840;0.000049;-16.83;-20.4698;66700;IAG-USP;-40.4676
6109;na;-40.4598;-20.4415;978642.0900;-0.3568;13.64;;9.7866;-0.000042;-15.674658;0.000015;-17.20;-20.4415;66701;IAG-USP;-40.4598
6109;na;-40.4588;-20.4123;978639.4100;-0.3563;14.69;;9.7866;-0.000045;-16.307526;0.000016;-17.95;-20.4123;66702;IAG-USP;-40.4588
6109;na;-40.4621;-20.3840;978634.4700;-0.3558;18.53;;9.7866;-0.000057;-18.394454;0.000021;-20.47;-20.3840;66703;IAG-USP;-40.4621
6109;na;-40.6728;-20.4096;978519.7400;-0.3562;544.22;;9.7866;-0.001679;27.594657;0.000609;-33.30;-20.4096;66704;IAG-USP;-40.6728
6109;na;-40.7861;-20.4489;978493.4400;-0.3569;655.15;;9.7866;-0.002022;33.208329;0.000733;-40.10;-20.4489;66705;IAG-USP;-40.7861
6109;na;-40.7689;-20.4716;978502.3100;-0.3573;626.09;;9.7866;-0.001932;31.769071;0.000701;-38.29;-20.4716;66706;IAG-USP;-40.7689
6109;na;-40.7752;-20.4974;978505.0200;-0.3577;615.83;;9.7867;-0.001900;29.786824;0.000689;-39.12;-20.4974;66707;IAG-USP;-40.7752
6109;na;-40.7781;-20.5235;978518.7900;-0.3582;556.36;;9.7867;-0.001717;23.659012;0.000623;-38.60;-20.5235;66708;IAG-USP;-40.7781
6109;na;-40.7904;-20.5490;978523.6300;-0.3586;542.03;;9.7867;-0.001673;22.565364;0.000607;-38.09;-20.5490;66709;IAG-USP;-40.7904
6109;na;-40.8086;-20.5691;978537.7900;-0.3590;473.62;;9.7867;-0.001462;14.421600;0.000530;-38.58;-20.5691;66710;IAG-USP;-40.8086
6109;na;-40.7896;-20.5873;978561.9300;-0.3593;297.08;;9.7867;-0.000917;-16.999192;0.000332;-50.24;-20.5873;66711;IAG-USP;-40.7896
6109;na;-40.7834;-20.6194;978603.8400;-0.3599;123.15;;9.7867;-0.000380;-30.671709;0.000138;-44.45;-20.6194;66712;IAG-USP;-40.7834
6109;na;-40.7620;-20.6305;978628.6500;-0.3601;13.18;;9.7867;-0.000041;-40.458700;0.000015;-41.93;-20.6305;66713;IAG-USP;-40.7620
6109;na;-41.1166;-20.9806;978652.3900;-0.3662;35.49;;9.7869;-0.000110;-30.807955;0.000040;-34.78;-20.9806;66721;IAG-USP;-41.1166
6109;na;-41.0998;-20.9589;978655.7400;-0.3658;47.62;;9.7869;-0.000147;-22.406215;0.000053;-27.73;-20.9589;66722;IAG-USP;-41.0998
6109;na;-41.0816;-20.9374;978650.7400;-0.3654;25.98;;9.7869;-0.000080;-32.789048;0.000029;-35.70;-20.9374;66723;IAG-USP;-41.0816
6109;na;-40.2403;-20.2095;978634.6200;-0.3527;27.21;;9.7865;-0.000084;-5.322854;0.000030;-8.37;-20.2095;66741;IAG-USP;-40.2403
6109;na;-40.2152;-20.2005;978640.1800;-0.3526;23.85;;9.7865;-0.000074;-0.273441;0.000027;-2.94;-20.2005;66742;IAG-USP;-40.2152
6109;na;-40.1907;-20.1903;978645.0300;-0.3524;1.00;;9.7865;-0.000003;-1.878704;0.000001;-1.99;-20.1903;66743;IAG-USP;-40.1907
6109;na;-40.1855;-20.1619;978643.1600;-0.3519;2.77;;9.7865;-0.000009;-1.543659;0.000003;-1.85;-20.1619;66744;IAG-USP;-40.1855
6109;na;-40.1831;-20.1439;978642.6300;-0.3516;1.00;;9.7864;-0.000003;-1.569520;0.000001;-1.68;-20.1439;66745;IAG-USP;-40.1831
6109;na;-40.1769;-20.1217;978640.9700;-0.3512;1.00;;9.7864;-0.000003;-1.935148;0.000001;-2.05;-20.1217;66746;IAG-USP;-40.1769
6109;na;-40.1724;-20.1026;978639.7300;-0.3509;1.00;;9.7864;-0.000003;-2.062473;0.000001;-2.17;-20.1026;66747;IAG-USP;-40.1724
6109;na;-40.1734;-20.0792;978635.7100;-0.3504;1.00;;9.7864;-0.000003;-4.720498;0.000001;-4.83;-20.0792;66748;IAG-USP;-40.1734
6109;na;-40.1906;-20.0571;978639.6300;-0.3501;5.02;;9.7864;-0.000015;1.725170;0.000006;1.16;-20.0571;66749;IAG-USP;-40.1906
6109;na;-40.1751;-20.0369;978630.9200;-0.3497;1.00;;9.7864;-0.000003;-7.051820;0.000001;-7.16;-20.0369;66750;IAG-USP;-40.1751
6109;na;-40.1562;-20.0124;978631.4800;-0.3493;1.00;;9.7864;-0.000003;-5.069739;0.000001;-5.18;-20.0124;66751;IAG-USP;-40.1562
6109;na;-40.1447;-19.9860;978630.8500;-0.3488;1.00;;9.7864;-0.000003;-4.168998;0.000001;-4.28;-19.9860;66752;IAG-USP;-40.1447
6109;na;-40.1370;-19.9570;978629.0000;-0.3483;1.00;;9.7863;-0.000003;-4.339446;0.000001;-4.45;-19.9570;66753;IAG-USP;-40.1370
6109;na;-40.1544;-19.9530;978625.5900;-0.3482;1.00;;9.7863;-0.000003;-7.517943;0.000001;-7.63;-19.9530;66754;IAG-USP;-40.1544
6109;na;-40.2106;-20.0160;978616.5300;-0.3493;33.92;;9.7864;-0.000105;-10.069495;0.000038;-13.87;-20.0160;66755;IAG-USP;-40.2106
6109;na;-40.1939;-20.0278;978620.2400;-0.3496;30.15;;9.7864;-0.000093;-8.207759;0.000034;-11.58;-20.0278;66756;IAG-USP;-40.1939
6109;na;-40.2285;-20.0101;978612.7500;-0.3492;39.97;;9.7864;-0.000123;-11.640170;0.000045;-16.11;-20.0101;66757;IAG-USP;-40.2285
6109;na;-40.2499;-20.0002;978609.5300;-0.3491;54.29;;9.7864;-0.000168;-9.866848;0.000061;-15.94;-20.0002;66758;IAG-USP;-40.2499
6109;na;-40.2595;-19.9841;978616.8200;-0.3488;20.95;;9.7864;-0.000065;-11.932326;0.000023;-14.28;-19.9841;66759;IAG-USP;-40.2595
6109;na;-40.2687;-19.9653;978616.5100;-0.3485;15.34;;9.7863;-0.000047;-12.884613;0.000017;-14.60;-19.9653;66760;IAG-USP;-40.2687
6109;na;-40.2803;-19.9438;978615.1300;-0.3481;16.02;;9.7863;-0.000049;-12.810462;0.000018;-14.60;-19.9438;66761;IAG-USP;-40.2803
6109;na;-40.2824;-19.9258;978608.4000;-0.3478;17.82;;9.7863;-0.000055;-17.944100;0.000020;-19.94;-19.9258;66762;IAG-USP;-40.2824
6109;na;-40.2921;-19.9020;978594.4000;-0.3474;20.00;;9.7863;-0.000062;-29.896281;0.000022;-32.13;-19.9020;66763;IAG-USP;-40.2921
6109;na;-40.2989;-19.8924;978592.1600;-0.3472;77.95;;9.7863;-0.000241;-13.698649;0.000087;-22.42;-19.8924;66764;IAG-USP;-40.2989
6109;na;-40.3044;-19.8807;978590.8000;-0.3470;84.13;;9.7863;-0.000260;-12.476297;0.000094;-21.89;-19.8807;66765;IAG-USP;-40.3044
6109;na;-40.3064;-19.8618;978591.1900;-0.3467;78.78;;9.7863;-0.000243;-12.647293;0.000088;-21.46;-19.8618;66766;IAG-USP;-40.3064
6109;na;-40.2876;-19.8618;978604.8500;-0.3467;14.52;;9.7863;-0.000045;-18.817929;0.000016;-20.44;-19.8618;66767;IAG-USP;-40.2876
6109;na;-40.2738;-19.8498;978605.7400;-0.3464;7.10;;9.7863;-0.000022;-19.526119;0.000008;-20.32;-19.8498;66768;IAG-USP;-40.2738
6109;na;-40.2773;-19.8251;978594.8600;-0.3460;67.45;;9.7863;-0.000208;-10.359622;0.000075;-17.91;-19.8251;66769;IAG-USP;-40.2773
6109;na;-40.2749;-19.8198;978591.4000;-0.3459;72.72;;9.7863;-0.000224;-11.888263;0.000081;-20.03;-19.8198;66770;IAG-USP;-40.2749
6109;na;-40.2984;-19.8219;978603.0000;-0.3460;10.97;;9.7863;-0.000034;-19.465168;0.000012;-20.69;-19.8219;66771;IAG-USP;-40.2984
6109;na;-40.3323;-19.8305;978599.1800;-0.3461;20.00;;9.7863;-0.000062;-20.993554;0.000022;-23.23;-19.8305;66772;IAG-USP;-40.3323
6109;na;-40.3527;-19.8401;978597.1100;-0.3463;30.00;;9.7863;-0.000093;-20.530374;0.000034;-23.89;-19.8401;66773;IAG-USP;-40.3527
6109;na;-40.3696;-19.8288;978592.4900;-0.3461;36.49;;9.7863;-0.000113;-22.496868;0.000041;-26.58;-19.8288;66774;IAG-USP;-40.3696
6109;na;-40.0112;-19.4104;978599.0800;-0.3388;16.04;;9.7860;-0.000049;1.655852;0.000018;-0.14;-19.4104;66788;IAG-USP;-40.0112
6109;na;-40.0372;-19.4068;978594.1300;-0.3387;21.65;;9.7860;-0.000067;-1.359349;0.000024;-3.78;-19.4068;66789;IAG-USP;-40.0372
6111;9603401;-40.6574;-19.5132;978558.4900;-0.3406;82.45;;9.7861;-0.000254;-24.266023;0.000092;-33.49;-19.5132;67646;IAG-USP;-40.6574
6111;9603402;-40.6765;-19.4672;978550.0700;-0.3398;106.36;;9.7861;-0.000328;-22.697224;0.000119;-34.60;-19.4672;67647;IAG-USP;-40.6765
6111;9603403;-40.6819;-19.4223;978552.6200;-0.3390;84.50;;9.7860;-0.000261;-24.350474;0.000095;-33.81;-19.4223;67648;IAG-USP;-40.6819
6111;9603404;-40.6903;-19.3852;978550.6900;-0.3383;81.35;;9.7860;-0.000251;-25.155280;0.000091;-34.26;-19.3852;67649;IAG-USP;-40.6903
6111;9603405;-40.6845;-19.3429;978551.2700;-0.3376;78.49;;9.7860;-0.000242;-23.070766;0.000088;-31.85;-19.3429;67650;IAG-USP;-40.6845
6111;9603406;-40.6900;-19.3216;978546.7800;-0.3372;92.21;;9.7860;-0.000285;-22.126422;0.000103;-32.44;-19.3216;67651;IAG-USP;-40.6900
6111;9603407;-40.7166;-19.2969;978545.6200;-0.3368;88.14;;9.7860;-0.000272;-23.151866;0.000099;-33.01;-19.2969;67652;IAG-USP;-40.7166
6111;9603408;-40.7331;-19.2624;978542.7900;-0.3362;92.13;;9.7859;-0.000284;-22.810794;0.000103;-33.12;-19.2624;67653;IAG-USP;-40.7331
6111;9603409;-40.7654;-19.2466;978538.9700;-0.3359;91.52;;9.7859;-0.000282;-25.931668;0.000102;-36.17;-19.2466;67654;IAG-USP;-40.7654
6111;9603410;-40.8147;-19.2314;978529.7400;-0.3357;107.29;;9.7859;-0.000331;-29.441954;0.000120;-41.45;-19.2314;67655;IAG-USP;-40.8147
6111;9603411;-40.8506;-19.2233;978527.0600;-0.3355;114.00;;9.7859;-0.000352;-29.596872;0.000128;-42.35;-19.2233;67656;IAG-USP;-40.8506
6111;9603501;-40.9023;-19.5239;978534.8500;-0.3408;108.37;;9.7861;-0.000334;-40.515004;0.000121;-52.64;-19.5239;67657;IAG-USP;-40.9023
6111;9603502;-40.8519;-19.5099;978542.8800;-0.3405;62.28;;9.7861;-0.000192;-45.913061;0.000070;-52.88;-19.5099;67658;IAG-USP;-40.8519
6111;9603503;-40.8909;-19.4982;978539.3700;-0.3403;82.63;;9.7861;-0.000255;-42.478761;0.000092;-51.73;-19.4982;67659;IAG-USP;-40.8909
6111;9603504;-40.8957;-19.4756;978535.7700;-0.3399;108.38;;9.7861;-0.000334;-36.850105;0.000121;-48.98;-19.4756;67660;IAG-USP;-40.8957
6111;9603505;-40.9031;-19.4304;978528.3800;-0.3391;121.23;;9.7860;-0.000374;-37.713944;0.000136;-51.28;-19.4304;67661;IAG-USP;-40.9031
6111;9603506;-40.8986;-19.3916;978520.3300;-0.3384;146.06;;9.7860;-0.000451;-35.907328;0.000163;-52.25;-19.3916;67662;IAG-USP;-40.8986
6111;9603507;-40.8928;-19.3551;978511.7500;-0.3378;191.54;;9.7860;-0.000591;-28.391565;0.000214;-49.82;-19.3551;67663;IAG-USP;-40.8928
6111;9603508;-40.9080;-19.3254;978450.0500;-0.3373;514.19;;9.7860;-0.001587;11.152541;0.000575;-46.39;-19.3254;67664;IAG-USP;-40.9080
6111;9603509;-40.9053;-19.2966;978438.0700;-0.3368;577.09;;9.7860;-0.001781;20.204984;0.000646;-44.37;-19.2966;67665;IAG-USP;-40.9053
6111;9603510;-40.9086;-19.2551;978431.7500;-0.3361;591.33;;9.7859;-0.001825;20.612391;0.000662;-45.56;-19.2551;67666;IAG-USP;-40.9086
6111;9603511;-40.9078;-19.2156;978466.8600;-0.3354;389.25;;9.7859;-0.001201;-4.422935;0.000436;-47.98;-19.2156;67667;IAG-USP;-40.9078
6111;9603512;-40.8935;-19.2076;978487.8700;-0.3352;297.63;;9.7859;-0.000918;-11.238413;0.000333;-44.54;-19.2076;67668;IAG-USP;-40.8935
6111;9603601;-40.6055;-19.5090;978564.7100;-0.3405;50.03;;9.7861;-0.000154;-27.812300;0.000056;-33.41;-19.5090;67669;IAG-USP;-40.6055
6111;9603602;-40.5559;-19.5091;978565.3900;-0.3405;47.62;;9.7861;-0.000147;-27.881704;0.000053;-33.21;-19.5091;67670;IAG-USP;-40.5559
6111;9603603;-40.5121;-19.5082;978568.6200;-0.3405;40.98;;9.7861;-0.000126;-26.649699;0.000046;-31.24;-19.5082;67671;IAG-USP;-40.5121
6111;9603604;-40.4769;-19.5262;978571.5100;-0.3408;46.22;;9.7861;-0.000143;-23.165199;0.000052;-28.34;-19.5262;67672;IAG-USP;-40.4769
6111;9603605;-40.4376;-19.5265;978569.2800;-0.3408;63.75;;9.7861;-0.000197;-20.002490;0.000071;-27.14;-19.5265;67673;IAG-USP;-40.4376
6111;9603606;-40.3988;-19.5158;978563.1600;-0.3406;92.88;;9.7861;-0.000287;-16.525011;0.000104;-26.92;-19.5158;67674;IAG-USP;-40.3988
6111;9603607;-40.3566;-19.5083;978576.0600;-0.3405;35.71;;9.7861;-0.000110;-20.841700;0.000040;-24.84;-19.5083;67675;IAG-USP;-40.3566
6111;9603608;-40.3128;-19.4946;978577.3300;-0.3402;29.77;;9.7861;-0.000092;-20.627028;0.000033;-23.96;-19.4946;67676;IAG-USP;-40.3128
6111;9603609;-40.2674;-19.4813;978581.2900;-0.3400;28.00;;9.7861;-0.000086;-16.458643;0.000031;-19.59;-19.4813;67677;IAG-USP;-40.2674
6111;9603610;-40.2200;-19.4707;978582.6600;-0.3398;32.20;;9.7861;-0.000099;-13.191418;0.000036;-16.79;-19.4707;67678;IAG-USP;-40.2200
6111;9603701;-40.6220;-19.5691;978558.4700;-0.3415;93.34;;9.7861;-0.000288;-24.104278;0.000104;-34.55;-19.5691;67679;IAG-USP;-40.6220
6111;9603702;-40.6165;-19.6092;978565.8900;-0.3422;63.62;;9.7861;-0.000196;-28.140980;0.000071;-35.26;-19.6092;67680;IAG-USP;-40.6165
6111;9603703;-40.6091;-19.6549;978562.8500;-0.3430;96.88;;9.7862;-0.000299;-23.525965;0.000108;-34.37;-19.6549;67681;IAG-USP;-40.6091
6111;9603704;-40.6154;-19.7020;978561.1000;-0.3439;121.28;;9.7862;-0.000374;-20.440408;0.000136;-34.01;-19.7020;67682;IAG-USP;-40.6154
6111;9603705;-40.6449;-19.7270;978560.4200;-0.3443;125.61;;9.7862;-0.000388;-21.216455;0.000141;-35.27;-19.7270;67683;IAG-USP;-40.6449
6111;9603706;-40.6693;-19.7631;978559.7200;-0.3449;130.95;;9.7862;-0.000404;-22.339438;0.000147;-36.99;-19.7631;67684;IAG-USP;-40.6693
6111;9603707;-40.6808;-19.8061;978560.9300;-0.3457;130.24;;9.7862;-0.000402;-23.819415;0.000146;-38.39;-19.8061;67685;IAG-USP;-40.6808
6111;9603708;-40.6508;-19.8225;978560.1200;-0.3460;144.90;;9.7863;-0.000447;-21.048902;0.000162;-37.26;-19.8225;67686;IAG-USP;-40.6508
6111;9603709;-40.6222;-19.8540;978554.7700;-0.3465;167.88;;9.7863;-0.000518;-21.121439;0.000188;-39.91;-19.8540;67687;IAG-USP;-40.6222
6111;9603710;-40.6059;-19.8901;978522.5800;-0.3471;331.75;;9.7863;-0.001024;-4.823210;0.000371;-41.95;-19.8901;67688;IAG-USP;-40.6059
6111;9603711;-40.6005;-19.9315;978468.4900;-0.3479;659.56;;9.7863;-0.002035;39.857336;0.000738;-33.95;-19.9315;67689;IAG-USP;-40.6005
6111;9603802;-40.9041;-19.1592;978474.4100;-0.3344;344.41;;9.7859;-0.001063;-7.552332;0.000385;-46.09;-19.1592;67690;IAG-USP;-40.9041
6111;9603803;-40.8982;-19.1218;978467.0900;-0.3337;378.64;;9.7859;-0.001168;-2.219010;0.000424;-44.59;-19.1218;67691;IAG-USP;-40.8982
6111;9603804;-40.9296;-19.1002;978454.5700;-0.3334;428.86;;9.7858;-0.001323;1.964330;0.000480;-46.03;-19.1002;67692;IAG-USP;-40.9296
6111;9603805;-40.9678;-19.0712;978439.8200;-0.3329;478.88;;9.7858;-0.001478;4.267108;0.000536;-49.32;-19.0712;67693;IAG-USP;-40.9678
6111;9603806;-41.0162;-19.0568;978430.8400;-0.3326;536.81;;9.7858;-0.001657;13.966259;0.000601;-46.10;-19.0568;67694;IAG-USP;-41.0162
6111;9603807;-41.0173;-19.0161;978406.1900;-0.3319;628.84;;9.7858;-0.001941;19.980564;0.000704;-50.39;-19.0161;67695;IAG-USP;-41.0173
6111;9603808;-41.0347;-18.9685;978380.4600;-0.3311;712.98;;9.7858;-0.002200;22.858589;0.000798;-56.92;-18.9685;67696;IAG-USP;-41.0347
6111;9603809;-41.0593;-18.9476;978386.6100;-0.3307;667.99;;9.7858;-0.002061;16.283116;0.000747;-58.46;-18.9476;67697;IAG-USP;-41.0593
6111;9603810;-41.0790;-18.9043;978392.4700;-0.3299;653.21;;9.7857;-0.002016;19.978572;0.000731;-53.12;-18.9043;67698;IAG-USP;-41.0790
6111;9603811;-41.1039;-18.8664;978398.1300;-0.3293;612.20;;9.7857;-0.001889;15.076736;0.000685;-53.43;-18.8664;67699;IAG-USP;-41.1039
6111;9603901;-40.5287;-19.5025;978565.7200;-0.3404;47.54;;9.7861;-0.000147;-27.201637;0.000053;-32.52;-19.5025;67700;IAG-USP;-40.5287
6111;9603902;-40.5387;-19.4637;978562.8400;-0.3397;57.02;;9.7861;-0.000176;-24.955161;0.000064;-31.34;-19.4637;67701;IAG-USP;-40.5387
6111;9603903;-40.5419;-19.4120;978555.3000;-0.3388;85.75;;9.7860;-0.000265;-20.702120;0.000096;-30.30;-19.4120;67702;IAG-USP;-40.5419
6111;9603904;-40.5024;-19.4045;978552.3700;-0.3387;99.52;;9.7860;-0.000307;-18.958636;0.000111;-30.09;-19.4045;67703;IAG-USP;-40.5024
6111;9603905;-40.4769;-19.3925;978514.8600;-0.3385;287.94;;9.7860;-0.000889;2.355988;0.000322;-29.86;-19.3925;67704;IAG-USP;-40.4769
6111;9603906;-40.4455;-19.3702;978542.9400;-0.3381;147.95;;9.7860;-0.000457;-11.505523;0.000166;-28.06;-19.3702;67705;IAG-USP;-40.4455
6111;9603907;-40.4192;-19.3534;978523.9800;-0.3378;243.90;;9.7860;-0.000753;0.092626;0.000273;-27.20;-19.3534;67706;IAG-USP;-40.4192
6111;9603908;-40.4051;-19.3132;978545.5600;-0.3371;108.67;;9.7860;-0.000335;-17.793795;0.000122;-29.95;-19.3132;67707;IAG-USP;-40.4051
6111;9603909;-40.3645;-19.2878;978555.5700;-0.3366;74.11;;9.7860;-0.000229;-17.019593;0.000083;-25.31;-19.2878;67708;IAG-USP;-40.3645
6111;9603911;-40.3520;-19.2232;978547.7700;-0.3355;95.65;;9.7859;-0.000295;-14.544074;0.000107;-25.25;-19.2232;67709;IAG-USP;-40.3520
6111;9603912;-40.3425;-19.1752;978545.6100;-0.3347;92.87;;9.7859;-0.000287;-14.872727;0.000104;-25.26;-19.1752;67710;IAG-USP;-40.3425
6111;9603913;-40.3687;-19.1375;978545.8900;-0.3340;98.84;;9.7859;-0.000305;-10.642197;0.000111;-21.70;-19.1375;67711;IAG-USP;-40.3687
6111;9603914;-40.3934;-19.1793;978544.6200;-0.3347;102.04;;9.7859;-0.000315;-13.262350;0.000114;-24.68;-19.1793;67712;IAG-USP;-40.3934
6111;9603915;-40.4265;-19.2122;978533.9500;-0.3353;148.42;;9.7859;-0.000458;-11.462461;0.000166;-28.07;-19.2122;67713;IAG-USP;-40.4265
6111;9603916;-40.4631;-19.2504;978534.9200;-0.3360;154.81;;9.7859;-0.000478;-10.663736;0.000173;-27.99;-19.2504;67714;IAG-USP;-40.4631
6111;9603917;-40.5190;-19.2363;978532.4400;-0.3357;164.07;;9.7859;-0.000506;-9.494593;0.000184;-27.85;-19.2363;67715;IAG-USP;-40.5190
6111;9603918;-40.5634;-19.2287;978529.2100;-0.3356;169.63;;9.7859;-0.000523;-10.582353;0.000190;-29.56;-19.2287;67716;IAG-USP;-40.5634
6111;9603919;-40.5962;-19.2210;978528.4400;-0.3355;165.08;;9.7859;-0.000509;-12.324594;0.000185;-30.80;-19.2210;67717;IAG-USP;-40.5962
6111;9603920;-40.6344;-19.2394;978522.5700;-0.3358;199.59;;9.7859;-0.000616;-8.577098;0.000223;-30.91;-19.2394;67718;IAG-USP;-40.6344
6111;9603921;-40.6611;-19.2841;978541.9500;-0.3366;108.38;;9.7860;-0.000334;-19.855781;0.000121;-31.98;-19.2841;67719;IAG-USP;-40.6611
6111;9604001;-41.0138;-19.5682;978539.1000;-0.3415;77.98;;9.7861;-0.000241;-48.163132;0.000087;-56.89;-19.5682;67720;IAG-USP;-41.0138
6111;9604002;-41.0159;-19.6179;978537.2000;-0.3424;79.39;;9.7861;-0.000245;-52.460649;0.000089;-61.34;-19.6179;67721;IAG-USP;-41.0159
6111;9604003;-41.0259;-19.6246;978534.4900;-0.3425;89.22;;9.7861;-0.000275;-52.519438;0.000100;-62.50;-19.6246;67722;IAG-USP;-41.0259
6111;9604004;-41.0402;-19.6603;978532.9700;-0.3431;108.22;;9.7862;-0.000334;-50.215065;0.000121;-62.32;-19.6603;67723;IAG-USP;-41.0402
6111;9604005;-41.0447;-19.5994;978539.6400;-0.3421;114.32;;9.7861;-0.000353;-38.186141;0.000128;-50.98;-19.5994;67724;IAG-USP;-41.0447
6111;9604006;-40.9744;-19.6547;978534.2700;-0.3430;117.81;;9.7862;-0.000364;-45.635538;0.000132;-58.82;-19.6547;67725;IAG-USP;-40.9744
6111;9604007;-41.0464;-19.7295;978535.1000;-0.3443;136.80;;9.7862;-0.000422;-43.226534;0.000153;-58.53;-19.7295;67726;IAG-USP;-41.0464
6111;9604008;-41.0713;-19.7809;978525.2200;-0.3452;197.37;;9.7862;-0.000609;-37.364506;0.000221;-59.45;-19.7809;67727;IAG-USP;-41.0713
6111;9604009;-41.1100;-19.7043;978523.7900;-0.3439;190.25;;9.7862;-0.000587;-36.597973;0.000213;-57.89;-19.7043;67728;IAG-USP;-41.1100
6111;9604010;-41.1105;-19.8252;978519.3700;-0.3460;218.30;;9.7863;-0.000674;-39.303068;0.000244;-63.73;-19.8252;67729;IAG-USP;-41.1105
6111;9604011;-40.8542;-19.8024;978547.0300;-0.3456;150.00;;9.7862;-0.000463;-31.408692;0.000168;-48.19;-19.8024;67730;IAG-USP;-40.8542
6111;9604012;-40.8468;-19.7539;978548.8500;-0.3448;117.41;;9.7862;-0.000362;-36.859815;0.000131;-50.00;-19.7539;67731;IAG-USP;-40.8468
6111;9604013;-40.8388;-19.7042;978552.1900;-0.3439;100.00;;9.7862;-0.000309;-36.043396;0.000112;-47.23;-19.7042;67732;IAG-USP;-40.8388
6111;9604014;-40.8388;-19.6666;978545.1200;-0.3432;124.87;;9.7862;-0.000385;-33.287026;0.000140;-47.26;-19.6666;67733;IAG-USP;-40.8388
6111;9604015;-40.8751;-19.6283;978538.5200;-0.3426;123.28;;9.7861;-0.000380;-38.189706;0.000138;-51.98;-19.6283;67734;IAG-USP;-40.8751
6111;9604016;-40.8918;-19.5955;978540.6900;-0.3420;103.18;;9.7861;-0.000318;-40.351623;0.000115;-51.90;-19.5955;67735;IAG-USP;-40.8918
6111;9604017;-40.9401;-19.6088;978533.0300;-0.3422;135.62;;9.7861;-0.000419;-38.758966;0.000152;-53.93;-19.6088;67736;IAG-USP;-40.9401
6111;9604018;-40.9638;-19.5643;978531.1900;-0.3415;130.72;;9.7861;-0.000403;-39.575544;0.000146;-54.20;-19.5643;67737;IAG-USP;-40.9638
6111;9604019;-41.0013;-19.5205;978541.4300;-0.3407;81.21;;9.7861;-0.000251;-42.123387;0.000091;-51.21;-19.5205;67738;IAG-USP;-41.0013
6111;9604102;-40.7044;-19.5229;978560.2600;-0.3407;57.64;;9.7861;-0.000178;-30.703457;0.000064;-37.15;-19.5229;67739;IAG-USP;-40.7044
6111;9604103;-40.7529;-19.4955;978558.4300;-0.3403;52.68;;9.7861;-0.000163;-32.508082;0.000059;-38.40;-19.4955;67740;IAG-USP;-40.7529
6111;9604104;-40.7941;-19.5267;978552.3100;-0.3408;48.21;;9.7861;-0.000149;-41.779501;0.000054;-47.17;-19.5267;67741;IAG-USP;-40.7941
6111;9604107;-40.9560;-19.5048;978540.7500;-0.3404;71.97;;9.7861;-0.000222;-44.763123;0.000081;-52.82;-19.5048;67742;IAG-USP;-40.9560
6111;9604201;-40.3706;-19.7866;978573.4800;-0.3453;108.68;;9.7862;-0.000335;-16.801762;0.000122;-28.96;-19.7866;67743;IAG-USP;-40.3706
6111;9604202;-40.3797;-19.9120;978579.9200;-0.3475;69.65;;9.7863;-0.000215;-29.631885;0.000078;-37.43;-19.9120;67744;IAG-USP;-40.3797
6111;9604203;-40.3890;-19.6870;978573.6100;-0.3436;74.77;;9.7862;-0.000231;-21.424755;0.000084;-29.79;-19.6870;67745;IAG-USP;-40.3890
6111;9604204;-40.4246;-19.6562;978580.1500;-0.3431;41.25;;9.7862;-0.000127;-23.467675;0.000046;-28.08;-19.6562;67746;IAG-USP;-40.4246
6111;9604205;-40.4639;-19.6400;978575.1700;-0.3428;56.30;;9.7862;-0.000174;-22.877749;0.000063;-29.18;-19.6400;67747;IAG-USP;-40.4639
6111;9604206;-40.5003;-19.6069;978565.0100;-0.3422;120.44;;9.7861;-0.000372;-11.355155;0.000135;-24.83;-19.6069;67748;IAG-USP;-40.5003
6111;9604207;-40.4962;-19.5569;978570.7400;-0.3413;49.29;;9.7861;-0.000152;-24.733668;0.000055;-30.25;-19.5569;67749;IAG-USP;-40.4962
6111;9604208;-40.7236;-19.5512;978561.3100;-0.3412;88.07;;9.7861;-0.000272;-21.871834;0.000099;-31.73;-19.5512;67750;IAG-USP;-40.7236
6111;9604209;-40.5958;-19.5186;978563.8900;-0.3407;57.12;;9.7861;-0.000176;-26.989613;0.000064;-33.38;-19.5186;67751;IAG-USP;-40.5958
6111;9604301;-40.7437;-20.0275;978453.1100;-0.3495;700.00;;9.7864;-0.002160;31.395366;0.000783;-46.93;-20.0275;67752;IAG-USP;-40.7437
6111;9604302;-40.7733;-20.0546;978455.3400;-0.3500;714.80;;9.7864;-0.002206;36.618577;0.000800;-43.37;-20.0546;67753;IAG-USP;-40.7733
6111;9604303;-40.8162;-20.0677;978435.8400;-0.3502;806.71;;9.7864;-0.002490;44.720470;0.000903;-45.55;-20.0677;67754;IAG-USP;-40.8162
